Pos 1,Pos 1,Pos 2,Pos 2,Pos 3,Pos 3,Pos 4,Pos 4,Pos 5,Pos 5,Pos 6,Pos 6,Pos 7,Pos 7,Pos 8,Pos 8,Pos 9,Pos 9,Pos 10
Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Baseline,NewScheme,Noise
0.0015700726378888,0.002835798774245,0.00161779,0.003969462,0.002581056,0.011824196,0.00369326,0.008822142,0.0031797713190805143,0.0035065398359678,0.0006185720915765,0.0067656866160948,0.0011612344510437,0.0150358073217743,0.0008272377247437,0.0040798001472034,0.0004836428267555,0.0024775446724853,4.07e-06
0.0016850535185848,0.0030943116373806,0.001595069,0.00427133,0.002562691,0.012250876,0.00360183,0.008749618,0.002528218784000477,0.0046577714380668,0.0006094017627722,0.0056550158891099,0.0010434925150891,0.0127771479710366,0.000914237961113,0.004091822297737,0.0006335785755311,0.0026806968291614,3.78e-06
0.0015621218499107,0.0028678088001649,0.001473766,0.004205618,0.00261547,0.01169087,0.003471558,0.008980983,0.002748037686811726,0.0043955805459219,0.0006365970047657,0.0057548350567716,0.0011067795678052,0.0135002645608543,0.0008900365998643,0.0041019890398677,0.0005978071139302,0.0024794693000312,4.02e-06
0.0016086941601761,0.002969162072628,0.001488569,0.0043752,0.002556935,0.012114963,0.003734721,0.008560001,0.0026248565755280914,0.0044683456035797,0.0006357071552615,0.0064981658266934,0.0010968190905237,0.0130644800383875,0.0008976128209285,0.0039161099795617,0.0005931649646923,0.0025716164555714,3.99e-06
0.0016952728447707,0.0032565546471045,0.001467395,0.004322121,0.002538713,0.01157901,0.003577843,0.008623842,0.0026820513412113105,0.0042048127304631,0.0006523108053828,0.0063019205640293,0.0011262069396107,0.0129209940032396,0.000887189136063,0.0039303827488166,0.0005826177830429,0.0024734975124417,3.9e-06
0.0017068639687146,0.0033174169393965,0.001489018,0.004463843,0.002417829,0.011666184,0.003567184,0.008342345,0.002491322626370218,0.0044233413658686,0.0006926188952938,0.0063387391328165,0.0011260589970995,0.0132472444333922,0.0008957918910753,0.0037567561731576,0.0006119335814587,0.00244793381472,3.73e-06
0.0016982540446874,0.003349126640088,0.001472718,0.004353866,0.002328578,0.010858459,0.003645731,0.008322564,0.002678283807927079,0.0039450082426498,0.0007101267126535,0.0065301445767756,0.0011701916837248,0.0136234854199818,0.0009037405487176,0.0036705460919776,0.0005443620897394,0.0025609238973494,3.73e-06
0.001769522995063,0.0035425727071519,0.001513619,0.00438794,0.002242648,0.010850575,0.00362892,0.00822527,0.002424445682353698,0.0042459019020054,0.0006901712690738,0.0068467230684308,0.0011676307689699,0.014344065862894,0.0008847364625788,0.0035698429100399,0.000543203520296,0.0026386197159504,3.62e-06
0.0018007550922943,0.0036340596648675,0.00146901,0.003962109,0.00241989,0.010011676,0.003327429,0.00876221,0.002563256976131827,0.0040271937958025,0.0007027304268604,0.0059949371890536,0.0011896427372443,0.015071991799173,0.0009214432732386,0.003625350078477,0.0005370764601183,0.0026362842488737,3.51e-06
0.0016925604058028,0.00333285172137,0.001450265,0.004173937,0.002409318,0.009873593,0.003454944,0.008413777,0.002398287695630616,0.0045401897340973,0.000685525281038,0.0061155144423156,0.0011551424253595,0.0159090418290552,0.0009160231034062,0.0036484797797641,0.0005387846241197,0.0026743385635477,3.65e-06
0.0016698355917829,0.0033334999501525,0.0013745,0.004278451,0.002507112,0.010392492,0.003703668,0.008679886,0.0025331763920742306,0.0043310749401508,0.0006644962587362,0.0059472216783836,0.0010899204415708,0.0155412275286775,0.0009222232685518,0.0038684440314063,0.0005501379683072,0.0027045957608638,3.94e-06
0.0016634874116663,0.0032322013172955,0.001423018,0.004171143,0.00253853,0.010856538,0.003555361,0.008740192,0.002388845572659819,0.0047832964973052,0.0006577547104407,0.0059492483082802,0.0011037365670408,0.0164071971498065,0.0008793773789192,0.0037993189309241,0.0005750462501571,0.0024053609561767,4.23e-06
0.0016526936789375,0.0031945886633599,0.001457437,0.004118693,0.002502982,0.011066096,0.003747653,0.008327454,0.002647258259353919,0.0044285232395584,0.0006789009812251,0.0060759223376135,0.0010338983121266,0.0148948835618319,0.0009152689165552,0.0039544782044153,0.0006035744102554,0.0024422408275834,4.27e-06
0.0016736987630899,0.003264872541504,0.001575376,0.004318935,0.002230582,0.011400202,0.003731832,0.007737903,0.0024270978922980384,0.0048374934293141,0.0006768489411789,0.0062766720539321,0.0010560352245026,0.0150017877886361,0.0008837135804284,0.0038798010709657,0.0005756830615343,0.0025414443783223,4.25e-06
0.0017116731421183,0.0033442831910246,0.001628926,0.004165146,0.002260114,0.012088409,0.003814589,0.008237702,0.0025643459177725407,0.0044984027235882,0.0007018895298567,0.0065578949980925,0.001029716242908,0.0135576784784442,0.0008712725237918,0.0039017892657571,0.0005777541402635,0.0025862656707275,4.2e-06
0.0017738233653612,0.0034764335883567,0.001691096,0.003816326,0.002358052,0.011297313,0.003532873,0.008249946,0.0024509648626722925,0.0048134127802097,0.0007020637723147,0.0061400285296318,0.0011173563355387,0.0135028157897844,0.0009168129528993,0.0036311266570914,0.0005421640191952,0.0026468641692232,4.26e-06
0.0016885570823623,0.0033795488738532,0.001620239,0.00414552,0.002415101,0.01164901,0.003601134,0.008553777,0.0026767772690865907,0.0044649094406761,0.000692796997087,0.0064961042698165,0.0010644128347162,0.0122977559990274,0.0009262724321187,0.0036255462247492,0.0005219585169803,0.0027783180229997,4.14e-06
0.0017145639480298,0.0034224968328808,0.001632006,0.00400797,0.002629671,0.011290706,0.003587595,0.008888633,0.0024487839766372177,0.0047169629877444,0.0006738514027356,0.005942403566157,0.0011235372977323,0.01273943337563,0.0009276818531303,0.0035007621279448,0.000553984949262,0.0028519304894851,4.2e-06
0.001648641782322,0.0031766395134497,0.001521825,0.004109886,0.002733461,0.01185922,0.003797453,0.009499885,0.0025602833778102098,0.0043799892167361,0.0006538916452772,0.0060270955606918,0.0010484476283352,0.0121157528122782,0.0009036641921068,0.0035710232958188,0.000588848254199,0.0026930503270371,4.2e-06
0.0016399145946301,0.0031016540793925,0.001535832,0.003935744,0.002748106,0.011211469,0.00363397,0.009228423,0.0024836298630761316,0.0046138956169016,0.0006332281557742,0.0062225089404175,0.0010880488255759,0.0126364725451111,0.0009320136953233,0.003772461211708,0.000599976540196,0.002729399848253,4.09e-06
0.001712897892802,0.0032466101834341,0.001494813,0.004285294,0.002539021,0.011209446,0.003777469,0.009213398,0.00249516352729857,0.0043663634428231,0.0006520138704805,0.0066711852098933,0.0010470085468211,0.0133652588022691,0.0008777943437828,0.003976318871722,0.0006103463922153,0.0026590783609463,3.76e-06
0.0017926343860501,0.0034273229811187,0.001480369,0.003955396,0.002540809,0.010124345,0.003901866,0.008781761,0.0023227326053980243,0.0045828094123267,0.0006906101490495,0.0066751423697561,0.0010966599781216,0.0139564648271229,0.0008753010925795,0.0040852278108567,0.0006461972995738,0.0026227145802732,3.6e-06
0.0018184363366264,0.00343048727195,0.0014357,0.004274684,0.002320506,0.010048365,0.003886257,0.00967184,0.002364602983019615,0.0043390199787531,0.0007137963427301,0.0066000907466938,0.001124531271508,0.0148029697934469,0.000921401756184,0.0040714267585324,0.0005752906573681,0.0027054352676896,3.5e-06
0.0017831663589933,0.0034572639642656,0.001508504,0.004207458,0.002287302,0.009272859,0.004131099,0.00934809,0.0023551590463721573,0.0045687003449093,0.0007215234447465,0.0067948079282911,0.0011800446757872,0.015280327900888,0.0009157855013739,0.0041862727972572,0.0005626800273356,0.0027347599026379,3.66e-06
0.0017868442701925,0.0035889234002394,0.001481968,0.004395595,0.002165994,0.009386418,0.004137819,0.009616479,0.0023518968728779475,0.0043224466400447,0.0007159598227726,0.005929458846069,0.0011641090084535,0.0158964657075882,0.0009768103118215,0.0039234705572023,0.0005528682300452,0.0028192848459478,3.61e-06
0.0016495573879494,0.0031672665687386,0.001547185,0.004169397,0.002299895,0.009408349,0.004231039,0.009609791,0.002479576119236291,0.0045738767163898,0.0006876383666816,0.0059256607553988,0.0011506042086207,0.0150827094192573,0.0009859019132789,0.0040021547652111,0.0005562112613636,0.0027751796526665,3.83e-06
0.0016200136320881,0.003229380316364,0.001552459,0.004360876,0.002376506,0.009913541,0.004041001,0.009987962,0.002513814529158667,0.0043226619804894,0.0006490528181511,0.0061491327243568,0.0011485588373306,0.0158634577933333,0.0010206868334849,0.003918617489466,0.0005708588882073,0.0028518002427507,3.88e-06
0.0017033141050345,0.003308159260935,0.00160931,0.00422368,0.002505165,0.010866295,0.004130579,0.009008935,0.0025661831501222632,0.0047051522052796,0.0006553865288266,0.0062450576732332,0.0010725219673877,0.0148780363528704,0.0009760925829014,0.0040447168842973,0.0005861279112583,0.0025196887577288,3.94e-06
0.0017402141787721,0.0033709256319158,0.001513337,0.0043191,0.002561217,0.011164927,0.003644422,0.009311637,0.0025021182474766015,0.0044098107865293,0.0006961599188261,0.0062878481405052,0.0010716347403523,0.0153558602217772,0.0010257703463687,0.0038909864819303,0.000615655713273,0.002504166765741,3.75e-06
0.0017618089572101,0.003375986535633,0.001526126,0.004113397,0.002569206,0.011696741,0.003908697,0.009150448,0.002572970898570241,0.0046646898024693,0.000712554490459,0.0065891215413865,0.001049439726196,0.0148544345853666,0.0009725170139937,0.0038679914209939,0.0005884663233845,0.0025270724037548,3.83e-06
0.001788095407717,0.0036124930252475,0.001449287,0.004175081,0.002479641,0.01172729,0.003572753,0.008928909,0.002275349042424007,0.0043309291387744,0.0007011411730929,0.0068598287899362,0.0010968043072586,0.0149380959779753,0.0009468232373692,0.0037047760538977,0.0005935154603853,0.002575741629868,3.56e-06
0.001866760598359,0.003602661882516,0.001544802,0.004016563,0.002386869,0.012255076,0.003635521,0.008322995,0.0023923426588857563,0.0046231425921382,0.0007242567070454,0.0061089048362783,0.0010413755107946,0.0137112660899375,0.0009636143725338,0.0037484401806285,0.0005499114903451,0.0025495673586846,3.52e-06
0.0016790336255721,0.0033577935238149,0.001491047,0.00404644,0.002384131,0.011157567,0.003441906,0.008322909,0.002219169498318945,0.0042859588817679,0.0007026013354796,0.0062191936231314,0.001122782079081,0.0135767236407181,0.0009487479394434,0.0036108766926573,0.000548864098968,0.0026859057256987,3.42e-06
0.0016863490752864,0.003361435841088,0.001567025,0.00389806,0.002377512,0.011340443,0.003533452,0.007732306,0.002391231296015682,0.004671851412823,0.0006791109066274,0.0060041548138988,0.0010767545611311,0.0127387133890075,0.0009454171083883,0.0036387049759105,0.0005778456407202,0.0027436485200296,3.54e-06
0.0017161857853311,0.0032482276396715,0.001487729,0.004201218,0.00247135,0.010694659,0.003549834,0.007889614,0.0021717702434824694,0.0042063620942038,0.0006655897948573,0.0059680231946029,0.0011223382164513,0.0128152138162055,0.000935431528653,0.0038771946622265,0.000621297792219,0.0025383201253303,3.57e-06
0.0017188546719005,0.0032101297613636,0.001502938,0.004114822,0.002526297,0.0102106,0.003481458,0.008365855,0.002446218518577639,0.0044647793947351,0.0006818280585417,0.0060963513503235,0.0010977696253257,0.0135702437908673,0.0009552502313208,0.0039344442848112,0.000627443729639,0.0025506754273843,3.76e-06
0.0017335183198148,0.0033287490084739,0.001361406,0.00433184,0.002527146,0.010782671,0.003331053,0.008873579,0.0021817500667884156,0.0041778389353447,0.0006683268664213,0.0063134659848843,0.0011669303989805,0.013967354593656,0.0009100564866637,0.0040054580137886,0.0006291566028133,0.0024550158701778,3.77e-06
0.0018007850291327,0.0034919113661438,0.001312485,0.00425777,0.002488116,0.011294931,0.003261871,0.009129181,0.0023204061222056897,0.0044170989905874,0.0006961397272096,0.0066248078478082,0.0010650857891573,0.0146274988659097,0.0009322795321826,0.0040883006471979,0.000640092728269,0.0024304664932194,3.85e-06
0.0018334979537927,0.0035576769127744,0.001199391,0.004444869,0.002498352,0.011269621,0.003288801,0.009551753,0.002251046690550626,0.0040471961993831,0.000693078327104,0.006214332997364,0.0011334097857978,0.0147145909931032,0.0009576144988261,0.0042699131581108,0.0005778473445446,0.0024822544257308,3.88e-06
0.0017070288181458,0.0034988314276722,0.001304605,0.004341635,0.002457599,0.01134337,0.003056943,0.009215106,0.0024731253186934033,0.0044838707919478,0.0006863913225486,0.0065401982328514,0.0011938899876333,0.0154232798870044,0.0009450610140479,0.0038839276355246,0.0005719307746126,0.0025271502912359,3.78e-06
0.0017270526472699,0.003481893572196,0.001225967,0.004517591,0.002364145,0.012083241,0.00322062,0.009182201,0.0023438852497961148,0.0043923408019335,0.0006619680994952,0.005991960904611,0.001164352967381,0.0144886573940933,0.0010261348040982,0.0039985537842199,0.0005740900508084,0.0025954501342031,3.89e-06
0.0016673212069424,0.0031577904014408,0.001296275,0.004491899,0.002318016,0.010891667,0.003323134,0.008956017,0.002482896578857864,0.0047458130492208,0.0006585961891808,0.0059673991920655,0.0011699042238734,0.0149886704300476,0.0010271994955265,0.0039230865348955,0.0005906696302498,0.0025311129146986,3.81e-06
0.0016419627618864,0.0030980444377098,0.001309855,0.004590044,0.002392857,0.010869908,0.003537253,0.008670549,0.0024967654532683224,0.004426465068644,0.0006305395714009,0.0061275601982554,0.0011898212319285,0.0140071757562821,0.0010132056665194,0.0039721751899043,0.0006034951606236,0.0026252147562669,3.67e-06
0.0016942469018412,0.0032369723120179,0.001355372,0.00440913,0.002368523,0.010161169,0.003576778,0.008518949,0.002409133439655971,0.0047874451140811,0.0006332204152687,0.0065614992448969,0.0011559552378668,0.0142198237118495,0.0009459704232543,0.0036776515530602,0.0006226876657543,0.0024024752594165,3.55e-06
0.0017761850567729,0.0033280233426949,0.00126525,0.004372129,0.002518081,0.010360096,0.00346952,0.008411101,0.002235073425208408,0.0045076280654153,0.0006755982858427,0.0066151975922969,0.0010418557607697,0.0132492511340307,0.0009708105700529,0.0037081456418149,0.0006277760630429,0.0023617392825646,3.86e-06
0.0018025611066808,0.0033517977946287,0.00129802,0.00424237,0.002697639,0.010842582,0.003718243,0.007613875,0.0022876360801610367,0.0047059540344481,0.0007102400416163,0.0064859805752206,0.0011340756158816,0.0131972137184727,0.0009264255095093,0.003435197538805,0.0005893047580298,0.0024513619790144,3.88e-06
0.0017514569024412,0.0034673636967398,0.001296779,0.004221838,0.002715699,0.0109475,0.003724179,0.007612466,0.0023540980622520523,0.0044736987374612,0.0007055210657774,0.0067978122887773,0.0011273459929471,0.0123257348820323,0.0009055508743268,0.0034662649433453,0.0005954622115014,0.0026111409425488,3.94e-06
0.0017860236711486,0.0035962441432248,0.001315808,0.004073421,0.002546055,0.010933424,0.003858471,0.007230773,0.0023290337049564395,0.0047764644447782,0.000703270314136,0.0059337934498032,0.0012033268467676,0.0132016827687007,0.0009368980721114,0.0034139124664831,0.0005676667385601,0.0026193303500563,4.11e-06
0.0016682077370271,0.0032790916158483,0.001326646,0.004329349,0.002611877,0.011359134,0.00379183,0.007087535,0.0024449899816795253,0.0044476570436908,0.0006928787078843,0.0059351646581951,0.0011560302220734,0.0129602341050567,0.0009553297017646,0.0034685530068181,0.0005421686448368,0.0026739651371465,4.3e-06
0.001635057805159,0.0032670271952624,0.001357865,0.004198242,0.002616548,0.011812577,0.004283472,0.007300098,0.0024833438567767674,0.0047402053238116,0.0006444366868116,0.006176355398683,0.0011966799434297,0.0135972385903971,0.0009739698308196,0.0038509286194381,0.0005731488607585,0.0027787635012638,4.11e-06
